unix_time,landmark,meas_d,meas_theta,true_d,true_theta,err_d,err_theta
1764635611.2832236,cyan,4.736236828253582,-0.26331457013906295,4.811469295289294,-0.2782067715215266,-0.07523246703571207,0.014892201382463721
1764635611.3918948,cyan,4.836869667647,-0.276447796664368,4.783014481496599,-0.29134411194724086,0.0538551861504013,0.01489631528287294
1764635611.502065,cyan,4.691865750205225,-0.2903494187408589,4.760633423340285,-0.3017286660314604,-0.06876767313505994,0.01137924729060158
1764635611.6032758,cyan,4.7091919101496345,-0.3024195203935336,4.736863327132616,-0.31288257437704603,-0.027671416982981256,0.010463053983512438
1764635611.7270708,cyan,4.728511131289052,-0.315251589380813,4.709260619109777,-0.32598615498039063,0.019250512179274537,0.010734565599577639
1764635611.8265915,cyan,4.664382887093541,-0.3247635717567362,4.686673487258991,-0.3367873362522946,-0.02229060016545059,0.012023764495558531
1764635611.9777377,cyan,4.684700164800064,-0.3374078101005308,4.650968649448809,-0.3541028138950213,0.033731515351254515,0.016695003794490404
1764635612.136021,cyan,4.5659662657912135,-0.35707538894353713,4.618370460307339,-0.3701192046522994,-0.05240419451612599,0.013043815708762452
1764635612.2794907,cyan,4.59066816538196,-0.3712306964458996,4.588879561582878,-0.38482654241368586,0.0017886037990813008,0.013595845967786069
1764635612.3780186,cyan,4.539732316928783,-0.3834495938012698,4.5691744476415455,-0.39444269470152094,-0.029442130712762804,0.010993100900251296
1764635612.5020308,cyan,4.423439283690043,-0.3963515673043272,4.541884458344942,-0.40046108004155956,-0.1184451746548989,0.004109512737232368
1764635612.626383,cyan,4.509318051298183,-0.4051418399407508,4.515564092114184,-0.400973318115847,-0.006246040816001219,-0.0041685218249036815
1764635612.7235804,cyan,4.441157594250135,-0.4057785738365151,4.496900658100189,-0.4034135637984666,-0.05574306385005379,-0.002365010038048343
1764635612.9145296,cyan,4.445724860398145,-0.4081632231662154,4.456244958631429,-0.40717281644738623,-0.010520098233284259,-0.0009904067188291066
1764635612.9322753,cyan,4.44939684184897,-0.41006740932347546,4.452898465622094,-0.40744556348448757,-0.0035016237731237965,-0.002621845838987724
1764635613.0154727,cyan,4.3207548705661925,-0.41228498165285776,4.4333124992003325,-0.4095912708257612,-0.1125576286341401,-0.0026937108270965737
1764635613.1203625,cyan,4.32525252148616,-0.4146561877142655,4.415666463155692,-0.41153011542306217,-0.09041394166953243,-0.003126072291203208
1764635613.4113545,cyan,4.393844206980463,-0.41623424822418426,4.357162103165005,-0.417265113587594,0.036682103815457445,0.0010308653634099052
1764635613.4336264,cyan,4.270580545150867,-0.4193837700775122,4.351460557036855,-0.41784621835290103,-0.08088001188598781,-0.0015375517246112302
1764635613.5436487,cyan,4.275083564782527,-0.4217401246526206,4.326280335796865,-0.4203300446245217,-0.05119677101433773,-0.0014100800280987258
1764635613.6319323,cyan,4.220573934405909,-0.42565632883215515,4.306805761022842,-0.4223830966864144,-0.08623182661693285,-0.003273232145740934
1764635613.7568274,cyan,4.22477306772598,-0.42784335326055345,4.280229445247211,-0.42520008816639665,-0.05545637752123067,-0.0026432650941567992
1764635613.9023228,cyan,4.170366701506801,-0.43096011977879645,4.251802642555199,-0.426221741071831,-0.08143594104839824,-0.004738378706965474
1764635614.0431535,cyan,4.114871201326625,-0.43267054601631,4.22142488964937,-0.41408300730049064,-0.10655368832274537,-0.018587538715819196
1764635614.18633,cyan,4.093006123098457,-0.42095522503613875,4.1909020978235105,-0.4057777745821798,-0.09789597472505385,-0.015177450453959018
1764635614.4703176,cyan,4.138447006924016,-0.4138663339861019,4.130857006498185,-0.3864798128381972,0.007590000425831356,-0.02738652114790474
1764635614.6041522,cyan,4.00282877123332,-0.4019529560064234,4.10185685674947,-0.37739556456203793,-0.09902808551615028,-0.024557391444385512
1764635614.6436162,cyan,4.100618576599267,-0.39233441158582066,4.095077996375727,-0.37510974030623245,0.0055405802235402035,-0.017224671279588044
1764635614.716352,cyan,4.032177073311828,-0.3858791182765175,4.07714415860024,-0.36939324795249284,-0.044967085288412534,-0.01648587032402471
1764635614.8735068,cyan,3.960680500073832,-0.37613244950625885,4.0387581721547035,-0.3573928207292685,-0.07807767208087135,-0.018739628776990536
1764635615.1796405,cyan,3.945565575281988,-0.3663101652853542,3.978093194363657,-0.33814614552033895,-0.03252761908166901,-0.028164019765015258
1764635615.2929947,cyan,3.8605198469846336,-0.3447741751362918,3.9544710638757437,-0.33059997511644656,-0.09395121689111008,-0.014174200019845262
1764635615.4999876,cyan,3.8513463241658457,-0.3380790687148937,3.905596159760084,-0.3150507236805362,-0.05424983559423824,-0.023028345034357578
1764635615.516144,cyan,3.788229923557958,-0.3296656989509206,3.902134481984732,-0.3139390126452035,-0.11390455842677394,-0.015726686305717053
1764635615.6042683,cyan,3.8324300312213326,-0.3237473064061278,3.8798585612646357,-0.30678347620640967,-0.04742853004330305,-0.016963830199718366
1764635615.7327197,cyan,3.8185003693691795,-0.31269360469433893,3.8560393770238854,-0.29914896472250296,-0.03753900765470597,-0.01354463997183597
1764635615.8352034,cyan,3.759691488911944,-0.30670853319306185,3.8276592699032768,-0.29001513197986073,-0.06796778099133283,-0.016693401213200953
1764635615.9833822,cyan,3.7466653369779217,-0.2955332078028961,3.7981722340832467,-0.28052260140989027,-0.05150689710532497,-0.015010606393005776
1764635616.112552,cyan,3.6861975297088976,-0.28601728113285896,3.7690979851449278,-0.27114076436833523,-0.0829004554360302,-0.014876516764523728
1764635616.2235403,cyan,3.6285514598042217,-0.2773199287644563,3.744996569704179,-0.2633260348862301,-0.11644510989995727,-0.013993893878226249
